id,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,neighbourhood_cleansed,polarity,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,host_is_superhost
9971054,9,91.0,9.0,9.0,10.0,9.0,10.0,9.0,Jamaica Plain,0.8453875,50.00,100.00,20.00,1,0.00,1,1125,False
7348110,16,93.0,10.0,9.0,10.0,10.0,8.0,9.0,Jamaica Plain,0.81594,300.00,100.00,50.00,1,0.00,1,1125,False
3021446,107,92.0,9.0,10.0,9.0,10.0,9.0,9.0,Jamaica Plain,0.9083951923076923,80.00,0,25.00,1,0.00,2,7,False
7708436,26,97.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9434666666666666,85.00,0,25.00,1,5.00,1,10,False
11514237,10,98.0,10.0,9.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9482444444444444,150.00,0,30.00,2,20.00,2,1125,False
13363171,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9779,100.00,300.00,70.00,1,50.00,1,1125,False
11946029,8,93.0,10.0,10.0,9.0,10.0,8.0,9.0,Jamaica Plain,0.8871000000000001,100.00,0,0,1,0.00,1,1125,False
6019555,31,97.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9411346153846154,84.00,0,20.00,1,10.00,3,1125,True
12052288,32,98.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9389838709677419,130.00,100.00,20.00,3,20.00,1,1125,True
9676551,84,95.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.8920430379746835,76.00,0,5.00,1,0.00,2,1125,False
12789527,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9059,100.00,500.00,9.00,1,0.00,1,4,False
12855005,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.8920499999999999,70.00,0,25.00,2,20.00,2,1125,True
1631942,18,96.0,10.0,10.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.9018,125.00,250.00,60.00,2,0.00,2,1125,False
2884903,6,94.0,10.0,9.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9230666666666666,70.00,0,0,1,10.00,1,1125,False
13344433,9,98.0,10.0,10.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.9464111111111109,170.00,250.00,0,2,50.00,2,14,False
40601,55,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9447358490566039,95.00,0,0,1,20.00,4,180,True
12033661,10,100.0,9.0,9.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9278000000000001,70.00,0,0,1,0.00,4,1125,False
6921672,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9551,250.00,500.00,100.00,1,0.00,1,1125,False
2219399,49,95.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9154066666666667,115.00,500.00,0,1,0.00,2,1125,True
336960,145,92.0,10.0,9.0,10.0,9.0,9.0,9.0,Jamaica Plain,0.8839533834586466,70.00,0,20.00,1,10.00,2,7,False
336946,68,93.0,10.0,9.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.8678863636363636,135.00,0,15.00,2,10.00,2,30,False
6644330,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.90358,120.00,500.00,80.00,1,20.00,1,1125,True
6939162,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.8597333333333331,130.00,250.00,45.00,1,50.00,1,1125,True
13640138,5,88.0,9.0,7.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.91164,29.00,0,10.00,2,35.00,2,6,False
12593295,9,91.0,10.0,9.0,10.0,9.0,10.0,9.0,Jamaica Plain,0.9483857142857143,68.00,0,0,1,0.00,1,1125,False
10004575,9,97.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9166333333333334,300.00,0,135.00,4,50.00,1,1125,False
12855343,22,95.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.8961157894736843,50.00,0,25.00,1,20.00,2,1125,True
9791506,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.97115,119.00,300.00,100.00,1,0.00,7,364,False
5801643,31,75.0,8.0,7.0,10.0,9.0,9.0,8.0,Jamaica Plain,0.837851851851852,46.00,0,8.00,2,50.00,2,28,False
5676025,19,79.0,9.0,7.0,9.0,9.0,9.0,8.0,Jamaica Plain,0.7424875000000001,130.00,0,20.00,2,10.00,1,1125,False
6104388,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9443571428571429,180.00,500.00,100.00,2,20.00,3,1125,False
7495866,26,92.0,10.0,10.0,9.0,9.0,10.0,9.0,Jamaica Plain,0.8741916666666666,136.00,0,0,2,0.00,4,1125,False
13623390,5,96.0,10.0,10.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.96318,100.00,0,0,1,0.00,2,1125,False
3629014,48,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.952908888888889,88.00,200.00,45.00,1,34.00,2,1125,True
10883063,15,93.0,9.0,9.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.8063333333333333,95.00,0,35.00,1,0.00,2,1125,False
713627,1,80.0,8.0,8.0,10.0,8.0,8.0,8.0,Jamaica Plain,0.8997,135.00,0,50.00,1,0.00,5,90,False
4105704,104,98.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9446572916666667,135.00,200.00,30.00,1,0.00,2,1125,True
3957602,63,97.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9409916666666667,75.00,0,20.00,2,20.00,2,1125,True
11739985,25,96.0,9.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9006545454545454,189.00,0,30.00,3,25.00,1,1125,True
5874408,41,98.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9568184210526314,75.00,0,0,0,0.00,2,1125,True
7693009,15,97.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9592071428571428,55.00,0,55.00,1,45.00,2,8,False
3775876,10,86.0,10.0,9.0,9.0,8.0,8.0,8.0,Jamaica Plain,0.8404400000000001,125.00,200.00,60.00,1,0.00,1,1125,False
3693850,184,96.0,10.0,10.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.9182327586206892,88.00,0,0,0,0.00,28,31,True
4736217,1,80.0,8.0,8.0,8.0,10.0,8.0,10.0,Jamaica Plain,0.8043,72.00,0,0,1,0.00,7,1125,False
14428514,1,60.0,8.0,6.0,10.0,8.0,8.0,8.0,Jamaica Plain,0.8176,22.00,0,0,1,0.00,1,1,False
3021862,12,90.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.664075,90.00,0,0,2,10.00,2,1125,False
973840,42,95.0,10.0,10.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.9274560975609756,82.00,0,0,2,0.00,2,16,False
9575439,10,94.0,10.0,10.0,9.0,10.0,9.0,10.0,Jamaica Plain,0.9632125,84.00,500.00,20.00,1,20.00,3,1125,False
4430821,22,94.0,10.0,9.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.9658863636363637,160.00,0,0,4,15.00,1,1125,False
9591772,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9642,110.00,"1,000.00",80.00,1,0.00,7,1125,False
3079305,29,98.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9041999999999999,150.00,0,75.00,1,0.00,2,30,True
14474114,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.979,80.00,0,0,2,20.00,2,365,False
7789429,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.958275,225.00,500.00,100.00,4,25.00,3,365,False
1203014,60,96.0,10.0,10.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.9456771929824556,65.00,0,0,1,10.00,3,1125,False
957224,57,93.0,10.0,10.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.9002075471698111,275.00,300.00,100.00,6,25.00,3,1125,False
4119345,5,100.0,10.0,10.0,9.0,10.0,10.0,10.0,Jamaica Plain,0.9656250000000001,300.00,500.00,175.00,2,25.00,3,1125,False
5495547,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.956175,185.00,0,150.00,1,0.00,3,1125,False
12081834,7,94.0,10.0,9.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.8906571428571429,175.00,100.00,50.00,2,25.00,3,7,False
3988018,173,97.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9053080246913582,75.00,0,0,2,25.00,1,10,True
728238,88,87.0,9.0,8.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.8195458823529413,60.00,0,10.00,1,10.00,2,7,False
10074653,1,100.0,,8.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.8313,75.00,0,25.00,1,0.00,2,90,True
4054079,61,95.0,10.0,10.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.8909216666666668,94.00,200.00,20.00,2,0.00,1,1125,True
12849003,19,98.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9319473684210526,85.00,0,25.00,1,10.00,1,1125,True
8067585,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9487384615384618,83.00,0,0,2,0.00,2,1125,True
7723492,22,94.0,9.0,10.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.8356399999999999,75.00,0,12.00,1,10.00,1,1125,False
1956275,74,88.0,9.0,9.0,9.0,9.0,9.0,9.0,Jamaica Plain,0.8493637681159422,168.00,350.00,69.00,5,19.00,2,250,False
1136972,280,96.0,10.0,9.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9291446564885492,60.00,0,0,2,25.00,1,10,True
1071235,152,94.0,10.0,10.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.9200541095890413,135.00,250.00,40.00,1,0.00,2,1125,True
4233242,15,97.0,9.0,9.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.8763066666666667,119.00,0,0,1,0.00,2,7,False
3905508,28,99.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.8591384615384616,130.00,300.00,35.00,2,0.00,2,1125,False
1628130,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9855,750.00,0,125.00,1,0.00,2,3,False
9590679,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.93548,65.00,200.00,15.00,1,20.00,3,1125,True
14469677,3,100.0,9.0,9.0,9.0,9.0,9.0,9.0,Jamaica Plain,0.9361,77.00,0,10.00,2,15.00,2,90,False
447826,198,96.0,9.0,9.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9546917127071818,71.00,0,0,1,0.00,3,120,True
12736777,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,Jamaica Plain,0.9785,200.00,0,0,1,0.00,2,1125,False
9459945,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.96996,55.00,200.00,30.00,0,0.00,2,1125,False
2365632,55,94.0,9.0,9.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.8898037037037035,220.00,0,75.00,2,20.00,2,21,False
14308511,5,92.0,10.0,10.0,9.0,10.0,10.0,9.0,Jamaica Plain,0.9471999999999999,72.00,95.00,15.00,1,15.00,1,1125,False
13751426,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.94962,70.00,95.00,0,2,30.00,2,1125,False
1692573,92,96.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9066843373493976,135.00,0,50.00,2,25.00,2,1125,True
12932001,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9869,300.00,500.00,50.00,1,0.00,4,15,False
5182313,68,96.0,10.0,9.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9535800000000001,110.00,0,5.00,1,10.00,2,7,True
13865867,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.92865,70.00,0,10.00,1,0.00,2,90,False
4331214,34,95.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9042970588235294,75.00,0,25.00,1,0.00,2,60,True
12824498,4,90.0,9.0,7.0,9.0,10.0,10.0,9.0,Jamaica Plain,0.93915,70.00,0,0,2,30.00,1,1125,False
6377998,19,97.0,10.0,10.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.805911111111111,480.00,200.00,75.00,9,25.00,1,1125,False
743211,49,97.0,10.0,9.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.9121541666666667,550.00,300.00,100.00,0,0.00,3,21,False
5166870,32,94.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9565733333333333,180.00,95.00,80.00,2,20.00,2,31,False
3593290,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9447375,325.00,300.00,90.00,4,0.00,3,1125,False
1612842,8,98.0,10.0,10.0,10.0,9.0,9.0,9.0,Jamaica Plain,0.9505625000000001,290.00,0,0,1,0.00,5,1125,False
332225,41,94.0,10.0,9.0,9.0,10.0,9.0,9.0,Jamaica Plain,0.8926341463414632,159.00,500.00,100.00,4,0.00,2,1125,False
496022,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9440875,200.00,100.00,50.00,2,25.00,2,120,False
8720718,80,98.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9177840000000002,95.00,0,20.00,1,0.00,1,1125,False
9212213,18,85.0,8.0,7.0,10.0,10.0,10.0,8.0,Jamaica Plain,0.8850062500000001,65.00,0,0,1,0.00,1,1125,False
8310894,9,98.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9242111111111109,99.00,200.00,35.00,1,0.00,2,1125,True
1167221,97,95.0,10.0,10.0,10.0,9.0,10.0,10.0,Jamaica Plain,0.9060942528735633,93.00,100.00,40.00,2,25.00,3,30,False
2592416,6,100.0,10.0,10.0,9.0,10.0,9.0,10.0,Jamaica Plain,0.9724600000000001,500.00,200.00,100.00,1,0.00,3,1125,False
1701741,8,88.0,9.0,8.0,10.0,10.0,10.0,8.0,Jamaica Plain,0.9347125,295.00,400.00,50.00,4,25.00,1,30,False
4526315,28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9431538461538461,450.00,500.00,175.00,6,50.00,3,1125,True
5918944,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.78532,150.00,100.00,75.00,2,15.00,1,1125,True
4181530,18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9496555555555555,150.00,0,40.00,2,0.00,3,1125,True
6065674,12,95.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9180250000000001,399.00,100.00,120.00,4,0.00,2,1125,True
13698137,19,93.0,10.0,9.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.8543222222222222,71.00,0,0,1,0.00,1,35,False
5049582,8,100.0,10.0,9.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.9390749999999999,70.00,0,0,1,0.00,7,90,False
8981656,23,95.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9065363636363636,85.00,0,0,1,15.00,3,14,False
13110347,33,97.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.873307142857143,61.00,0,5.00,1,0.00,2,1125,False
9833460,3,93.0,10.0,10.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.7230333333333334,250.00,"1,000.00",100.00,1,20.00,1,1125,True
8801250,4,90.0,10.0,9.0,10.0,9.0,10.0,10.0,Jamaica Plain,0.8362,56.00,100.00,30.00,1,25.00,1,1125,False
11553697,3,80.0,9.0,7.0,9.0,9.0,9.0,8.0,Jamaica Plain,0.9478,200.00,0,25.00,1,0.00,1,1125,False
13110084,14,94.0,10.0,10.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.881646153846154,220.00,250.00,75.00,4,25.00,2,1125,False
14682931,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9359,80.00,0,15.00,1,0.00,1,30,True
6425318,8,95.0,9.0,9.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.9537142857142857,60.00,0,10.00,1,20.00,1,1125,True
2378421,63,99.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9172932203389832,125.00,0,35.00,2,0.00,2,14,True
14683493,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9239,149.00,0,25.00,1,0.00,2,30,False
12949270,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9312333333333335,65.00,0,0,1,0.00,1,1125,False
12781774,7,94.0,9.0,10.0,10.0,9.0,9.0,9.0,Jamaica Plain,0.9458857142857143,99.00,0,35.00,2,0.00,1,1125,False
8226982,4,100.0,10.0,10.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.8643249999999999,67.00,0,25.00,1,0.00,1,4,False
5212321,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9863,180.00,"1,500.00",150.00,5,15.00,21,84,True
4339392,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9718714285714285,170.00,500.00,60.00,0,0.00,2,1125,False
12191871,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9257857142857142,115.00,350.00,70.00,3,25.00,1,60,False
6764572,53,95.0,10.0,9.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.9133117647058822,89.00,0,0,1,10.00,1,1125,True
8521792,29,95.0,10.0,9.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.8911103448275861,110.00,0,0,1,0.00,1,1125,True
4065322,23,93.0,10.0,10.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.9370181818181819,84.00,0,10.00,2,25.00,1,1125,False
12274601,1,100.0,,8.0,10.0,,10.0,8.0,Jamaica Plain,0.8173,65.00,0,0,1,0.00,1,1125,False
4457943,44,100.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9349410256410258,86.00,200.00,20.00,2,0.00,1,1125,True
9865550,1,100.0,10.0,8.0,10.0,10.0,8.0,10.0,Jamaica Plain,0.9583,75.00,300.00,40.00,1,0.00,7,27,False
4838985,6,90.0,9.0,8.0,10.0,10.0,8.0,9.0,Jamaica Plain,0.6349666666666667,255.00,0,125.00,1,0.00,2,14,False
197972,230,96.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9316743243243247,145.00,250.00,40.00,2,20.00,2,1125,True
10749312,3,100.0,10.0,10.0,10.0,9.0,9.0,10.0,Jamaica Plain,0.9658666666666665,199.00,0,75.00,1,0.00,7,1125,False
1115394,179,96.0,10.0,10.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.9317987341772154,91.00,0,0,2,0.00,2,60,False
5702292,13,91.0,9.0,8.0,9.0,9.0,10.0,9.0,Jamaica Plain,0.8006461538461539,81.00,200.00,75.00,1,25.00,1,1125,False
4015972,94,96.0,10.0,9.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.8967393258426969,60.00,200.00,10.00,1,20.00,1,1125,True
2295530,122,99.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9599767241379312,99.00,0,0,1,22.00,2,1125,True
5882411,115,96.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.8792127272727275,88.00,0,0,2,0.00,28,31,True
6914622,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9701142857142857,225.00,"4,500.00",125.00,2,0.00,2,1125,False
13697486,2,70.0,7.0,6.0,10.0,9.0,9.0,7.0,Jamaica Plain,0.86475,50.00,95.00,30.00,1,0.00,1,1125,False
14254537,2,100.0,9.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9223,225.00,500.00,75.00,2,20.00,2,29,False
13041752,12,96.0,9.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9275399999999999,48.00,0,0,1,0.00,3,1125,False
1885386,119,95.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9236457943925233,85.00,150.00,30.00,2,25.00,3,30,False
115936,7,70.0,7.0,8.0,8.0,8.0,9.0,7.0,Jamaica Plain,0.6176166666666666,525.00,500.00,130.00,1,0.00,3,365,False
8275122,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9635400000000001,100.00,0,0,1,0.00,1,1125,False
2798787,94,98.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.932890909090909,75.00,100.00,20.00,2,40.00,1,90,True
9110588,2,80.0,8.0,6.0,9.0,9.0,8.0,8.0,Jamaica Plain,0.6887,25.00,0,0,1,20.00,1,10,False
2950175,12,98.0,10.0,10.0,10.0,10.0,9.0,10.0,Jamaica Plain,0.9045363636363638,50.00,100.00,0,1,0.00,2,31,False
5293067,23,85.0,9.0,7.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.713242857142857,49.00,200.00,50.00,1,20.00,1,40,False
11912139,11,96.0,10.0,9.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9422636363636364,60.00,200.00,10.00,1,20.00,1,1125,True
2933661,14,82.0,9.0,8.0,9.0,9.0,8.0,8.0,Jamaica Plain,0.7092142857142859,85.00,100.00,60.00,2,30.00,2,1125,False
1803138,62,96.0,10.0,9.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.9197355932203392,85.00,0,15.00,2,25.00,2,1125,False
11397952,21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9322699999999999,64.00,0,7.00,1,10.00,1,1125,True
50032,15,96.0,9.0,9.0,9.0,9.0,10.0,9.0,Jamaica Plain,0.7112928571428572,725.00,500.00,130.00,1,0.00,3,365,False
6390634,41,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Jamaica Plain,0.9406666666666668,75.00,0,20.00,1,10.00,3,1125,True
6291807,2,100.0,10.0,9.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.94615,119.00,0,0,1,0.00,14,60,False
1949996,23,97.0,10.0,10.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.9686217391304347,110.00,0,0,2,15.00,2,365,False
8634599,15,83.0,8.0,9.0,9.0,9.0,10.0,8.0,Jamaica Plain,0.8467714285714285,179.00,0,0,2,45.00,2,1125,False
11370704,2,90.0,10.0,7.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.7334,175.00,200.00,30.00,4,10.00,2,1125,False
1704090,67,91.0,9.0,10.0,10.0,10.0,9.0,9.0,Jamaica Plain,0.9012377049180329,125.00,400.00,50.00,2,20.00,6,1125,False
1187188,17,96.0,10.0,9.0,10.0,10.0,10.0,9.0,Jamaica Plain,0.92871875,220.00,600.00,60.00,4,60.00,3,60,False
12379725,4,90.0,10.0,10.0,10.0,9.0,9.0,10.0,Mission Hill,0.7464,239.00,0,50.00,1,5.00,2,1125,False
7225376,5,64.0,8.0,5.0,9.0,10.0,9.0,8.0,Mission Hill,0.8048400000000001,75.00,0,0,1,0.00,1,1125,False
13968660,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Mission Hill,0.9588,45.00,500.00,75.00,1,25.00,20,30,False
1426711,13,83.0,8.0,8.0,8.0,8.0,9.0,8.0,Mission Hill,0.7973299999999999,160.00,300.00,25.00,4,20.00,3,30,False
12320063,3,93.0,9.0,9.0,10.0,10.0,10.0,9.0,Mission Hill,0.8861666666666667,55.00,0,15.00,2,15.00,1,1125,False
4823089,28,90.0,10.0,8.0,10.0,10.0,9.0,9.0,Mission Hill,0.8511214285714285,79.00,0,30.00,1,59.00,3,60,False
5904992,5,92.0,10.0,9.0,9.0,9.0,9.0,9.0,Mission Hill,0.8906999999999999,79.00,0,0,1,0.00,1,1125,False
66288,404,78.0,8.0,7.0,9.0,9.0,9.0,8.0,Mission Hill,0.7328620052770447,75.00,0,0,1,0.00,1,60,False
6629929,23,93.0,9.0,9.0,10.0,10.0,9.0,9.0,Mission Hill,0.9021045454545454,105.00,0,0,1,35.00,2,1125,False
4160585,34,99.0,10.0,10.0,10.0,10.0,9.0,10.0,Mission Hill,0.933730303030303,85.00,0,20.00,1,0.00,2,1125,True
13391024,8,98.0,10.0,10.0,10.0,10.0,9.0,9.0,Mission Hill,0.9362285714285715,110.00,0,0,1,10.00,2,28,False
195515,1,87.0,8.0,10.0,6.0,10.0,10.0,8.0,Mission Hill,0.9362,199.00,0,150.00,1,0.00,30,730,False
13565466,1,80.0,10.0,10.0,10.0,10.0,10.0,8.0,Mission Hill,0.9522,45.00,0,15.00,1,0.00,7,17,False
130552,2,96.0,10.0,10.0,10.0,10.0,9.0,8.0,Mission Hill,0.7901,269.00,0,150.00,1,0.00,30,730,False
5832127,8,75.0,9.0,8.0,8.0,8.0,9.0,7.0,Mission Hill,0.7911857142857144,69.00,0,30.00,1,10.00,1,1125,False
12517081,4,85.0,9.0,8.0,10.0,10.0,9.0,9.0,Mission Hill,0.8475,45.00,200.00,6.00,1,10.00,3,1125,False
13531200,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Mission Hill,0.8624833333333334,70.00,0,0,1,0.00,3,28,False
11861063,7,86.0,10.0,8.0,9.0,9.0,9.0,9.0,Mission Hill,0.6670428571428573,70.00,0,10.00,2,10.00,1,1125,False
5453775,14,83.0,9.0,7.0,10.0,10.0,9.0,8.0,Mission Hill,0.7606416666666665,99.00,0,30.00,1,39.00,4,60,False
12497846,8,84.0,9.0,7.0,8.0,8.0,10.0,9.0,Mission Hill,0.87942,90.00,0,5.00,1,15.00,2,1125,False
14137262,9,93.0,10.0,10.0,9.0,9.0,8.0,10.0,Mission Hill,0.7873499999999999,80.00,100.00,10.00,1,20.00,1,1125,False
5526487,28,95.0,10.0,10.0,10.0,10.0,8.0,10.0,Mission Hill,0.9070961538461539,275.00,0,85.00,2,5.00,3,1125,False
14398508,1,80.0,8.0,6.0,6.0,8.0,6.0,6.0,Mission Hill,0.0,71.00,300.00,50.00,1,0.00,1,1125,False
1373520,70,92.0,10.0,9.0,10.0,10.0,9.0,9.0,Mission Hill,0.8996492537313431,125.00,0,10.00,1,0.00,1,30,False
13037372,14,95.0,10.0,9.0,10.0,10.0,10.0,9.0,Mission Hill,0.8895000000000001,52.00,0,0,1,25.00,7,1125,False
1471308,72,79.0,9.0,8.0,9.0,9.0,9.0,8.0,Mission Hill,0.6703746031746028,70.00,150.00,25.00,2,0.00,2,1125,False
13521713,5,88.0,10.0,10.0,9.0,9.0,10.0,8.0,Mission Hill,0.74268,208.00,0,84.00,2,35.00,1,1125,False
848152,31,84.0,9.0,8.0,9.0,9.0,7.0,8.0,Mission Hill,0.7638066666666669,399.00,0,25.00,4,0.00,2,6,False
7008455,3,93.0,9.0,9.0,9.0,9.0,9.0,9.0,Mission Hill,0.9724,100.00,0,13.00,1,0.00,3,90,False
3659917,42,95.0,9.0,10.0,10.0,10.0,9.0,9.0,Mission Hill,0.8646574999999999,75.00,0,35.00,1,40.00,2,730,True
1092093,9,89.0,9.0,9.0,9.0,9.0,10.0,9.0,Mission Hill,0.9446500000000001,115.00,"1,000.00",200.00,0,0.00,5,90,False
10051003,3,60.0,8.0,10.0,7.0,5.0,9.0,7.0,Mission Hill,0.47103333333333336,65.00,0,0,1,0.00,2,1125,False
